Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_small_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 17, 'backbone_tag': 'dino_s16', 'run_name': 'dino_s16_2000C_5pct_seed17', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_small_patch16_dinov3)...
DINOv3 image feature dim: 384
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Client 203: 3.7146
Client 1965: 3.4453
Client 376: 3.3107
Client 1017: 3.6167
Client 62: 3.7145
Client 541: 3.4698
Client 966: 3.3981
Client 264: 3.7673
Client 407: 4.2315
Client 321: 3.3277
Client 525: 3.7840
Client 300: 3.8579
Client 73: 3.5543
Client 1755: 3.3212
Client 254: 3.7625
Client 596: 2.9554
Client 903: 3.8367
Client 110: 3.4959
Client 179: 3.7035
Client 1841: 3.7486
Client 606: 3.5851
Client 1737: 3.8972
Client 1254: 3.9964
Client 1323: 3.4164
Client 532: 3.7157
Client 1088: 3.6603
Client 637: 3.8740
Client 1325: 3.8076
Client 775: 3.9520
Client 1059: 3.6302
Client 539: 3.4964
Client 1657: 3.7059
Client 1153: 4.1854
Client 69: 3.6643
Client 1590: 3.5803
Client 1326: 3.5710
Client 63: 3.8472
Client 1452: 3.9144
Client 1098: 3.2473
Client 583: 3.8790
Client 1095: 2.8083
Client 1252: 3.8644
Client 1880: 3.8819
Client 146: 3.4340
Client 1441: 2.8029
Client 113: 3.9331
Client 562: 3.9639
Client 603: 3.9478
Client 1261: 3.8707
Client 719: 3.8129
Client 1844: 3.5941
Client 1948: 3.8225
Client 434: 3.6863
Client 1571: 4.1363
Client 1026: 3.4045
Client 220: 3.8351
Client 89: 3.1882
Client 761: 3.3532
Client 762: 3.5362
Client 980: 3.8325
Client 914: 3.2444
Client 674: 3.9820
Client 1644: 3.6297
Client 1553: 3.8879
Client 1009: 3.2216
Client 751: 3.7761
Client 449: 3.8787
Client 16: 3.1454
Client 1230: 3.5141
Client 1654: 3.7279
Client 1629: 3.5989
Client 232: 3.6771
Client 713: 4.0188
Client 1062: 3.5107
Client 1613: 3.1950
Client 304: 3.2629
Client 1743: 3.9572
Client 782: 3.4540
Client 235: 4.2744
Client 1251: 3.7663
Client 1142: 3.4566
Client 1963: 3.9656
Client 162: 3.4592
Client 83: 3.6888
Client 1461: 3.9129
Client 802: 3.5865
Client 1922: 3.3720
Client 224: 4.0746
Client 1385: 4.1779
Client 1521: 3.6030
Client 944: 3.2598
Client 294: 3.3175
Client 1329: 3.7904
Client 403: 3.5190
Client 1121: 3.7726
Client 1656: 3.5137
Client 906: 3.4443
Round avg loss: 3.6501 (Best: 3.6501)

--- Round 8/20 ---
Client 96: 4.3493
Client 1389: 3.4717
