Device: cuda
Configuration: {'dataset': 'wco_l4_ifcb_pml', 'dino_model': 'vit_small_patch16_dinov3', 'projection_dim': 128, 'image_size': 224, 'num_clients': 2000, 'client_frac': 0.05, 'rounds': 20, 'local_epochs': 5, 'batch_size': 128, 'lr': 0.0001, 'wd': 0.0001, 'grad_clip': 1.0, 'linear_lr': 0.001, 'linear_wd': 0.0001, 'linear_bs': 256, 'linear_epochs': 50, 'linear_patience': 10, 'dirichlet_alpha': 0.3, 'balanced_partition': False, 'normalization': 'imagenet', 'seed': 1, 'backbone_tag': 'dino_s16', 'run_name': 'dino_s16_2000C_5pct_seed1', 'verbose': False, 'progress_every': 20, 'eval_every': 0, 'save_test_embeddings': False, 'cpu': False, 'eval_datasets': ['wco_l4_ifcb_pml', 'syke_ifcb', 'syke_zooscan', 'plankto_share', 'daplankton_lab_ifcb', 'daplankton_lab_cs', 'daplankton_lab_fc'], 'tiny_root': './tiny', 'celeba_root': './celeba', 'device': device(type='cuda')}
Loading DINOv3 backbone (vit_small_patch16_dinov3)...
DINOv3 image feature dim: 384
Using Dirichlet alpha=0.3 for non-IID partition...
Using imbalanced Dirichlet partition
Starting federated unsupervised SimCLR (CLIP backbone)...

--- Round 1/20 ---
Linear Epoch 10: Train Loss=1.0325, Val Acc=84.18%
Linear Epoch 15: Train Loss=0.7902, Val Acc=85.74%
Linear Epoch 20: Train Loss=0.6545, Val Acc=86.80%
Linear Epoch 25: Train Loss=0.5680, Val Acc=87.31%
Linear Epoch 30: Train Loss=0.5071, Val Acc=88.57%
Linear Epoch 35: Train Loss=0.4621, Val Acc=89.23%
Linear Epoch 40: Train Loss=0.4273, Val Acc=89.69%
Linear Epoch 45: Train Loss=0.3992, Val Acc=90.09%
Linear Epoch 50: Train Loss=0.3761, Val Acc=90.14%
[daplankton_lab_ifcb] Linear accuracy: 89.53% | Val accuracy: 90.29%
[daplankton_lab_ifcb] Eval-only accuracy: 5.13%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 89.31%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 67.61%
Silhouette score: 0.133
Prototype accuracy: 82.51%

>>> Evaluating on 'daplankton_lab_cs' <<<
[daplankton_lab_cs] Linear split: 6330 train, 1583 val, 2638 test
Linear Epoch 5: Train Loss=1.9503, Val Acc=55.59%
Linear Epoch 10: Train Loss=1.5096, Val Acc=69.80%
Linear Epoch 15: Train Loss=1.2503, Val Acc=74.61%
Linear Epoch 20: Train Loss=1.0808, Val Acc=78.08%
Linear Epoch 25: Train Loss=0.9602, Val Acc=79.47%
Linear Epoch 30: Train Loss=0.8718, Val Acc=80.99%
Linear Epoch 35: Train Loss=0.8010, Val Acc=81.62%
Linear Epoch 40: Train Loss=0.7469, Val Acc=82.12%
Linear Epoch 45: Train Loss=0.7021, Val Acc=82.82%
Linear Epoch 50: Train Loss=0.6641, Val Acc=83.26%
[daplankton_lab_cs] Linear accuracy: 84.46% | Val accuracy: 83.26%
[daplankton_lab_cs] Eval-only accuracy: 8.07%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 86.16%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 44.39%
Silhouette score: 0.103
Prototype accuracy: 74.15%

>>> Evaluating on 'daplankton_lab_fc' <<<
[daplankton_lab_fc] Linear split: 8548 train, 2137 val, 3561 test
Linear Epoch 5: Train Loss=1.5055, Val Acc=64.76%
Linear Epoch 10: Train Loss=1.0706, Val Acc=72.81%
Linear Epoch 15: Train Loss=0.8621, Val Acc=76.60%
Linear Epoch 20: Train Loss=0.7396, Val Acc=79.50%
Linear Epoch 25: Train Loss=0.6592, Val Acc=81.14%
Linear Epoch 30: Train Loss=0.6032, Val Acc=82.69%
Linear Epoch 35: Train Loss=0.5590, Val Acc=83.58%
Linear Epoch 40: Train Loss=0.5236, Val Acc=84.42%
Linear Epoch 45: Train Loss=0.4958, Val Acc=85.31%
Linear Epoch 50: Train Loss=0.4728, Val Acc=85.77%
[daplankton_lab_fc] Linear accuracy: 86.35% | Val accuracy: 85.77%
[daplankton_lab_fc] Eval-only accuracy: 4.97%
Running unsupervised k-NN evaluation...
k-NN Top-1 accuracy: 85.90%
Running unsupervised clustering evaluation...
K-Means clustering accuracy (Hungarian matched): 51.11%
Silhouette score: 0.116
Prototype accuracy: 72.62%
Results saved to fl_results/fed_unsup_simclr_dino_s16_wco_l4_ifcb_pml_dino_s16_2000C_5pct_seed1_20260528_111147.json
